KBJD,raw_ap_chosen,post_decorr_ap_chosen,final_ap_chosen,err_ap_chosen,raw_ap_0,post_decorr_ap_0,final_ap_0,err_ap_0,raw_ap_1,post_decorr_ap_1,final_ap_1,err_ap_1,raw_ap_2,post_decorr_ap_2,final_ap_2,err_ap_2,raw_ap_3,post_decorr_ap_3,final_ap_3,err_ap_3,raw_ap_4,post_decorr_ap_4,final_ap_4,err_ap_4,raw_ap_5,post_decorr_ap_5,final_ap_5,err_ap_5,raw_ap_6,post_decorr_ap_6,final_ap_6,err_ap_6
2133.12346392,12.99373,13.08092,13.0143569826569,0.00207,,,,,13.01249,13.08761,13.005896666249809,0.00173,13.00587,13.08711,12.957138128840244,0.00189,12.99373,13.08092,13.0143569826569,0.00207,12.9855,13.07661,12.985769149881357,0.00225,12.99231,13.08222,13.053013785130693,0.00248,13.00962,13.09389,13.191476934401782,0.00273
2133.14389569,13.01878,13.226,13.135353399598642,0.00226,,,,,13.03732,13.22892,13.23116654405557,0.00189,13.03141,13.23157,13.218305995656182,0.00207,13.01878,13.226,13.135353399598642,0.00226,13.00942,13.22275,13.063780102635883,0.00245,13.01719,13.23092,13.252531740428456,0.00271,13.03666,13.24833,13.120511303308831,0.003
2133.16432736,13.03572,13.2386,13.252509536446594,0.00221,,,,,13.05074,13.23832,13.431646262448536,0.00184,13.04622,13.24216,13.34195086818998,0.00203,13.03572,13.2386,13.252509536446594,0.00221,13.02774,13.23668,13.297275786927761,0.00241,13.03665,13.24591,13.32030271007911,0.00266,13.05633,13.26349,13.22254515070187,0.00294
2133.18475923,13.04719,13.16748,13.18494337356635,0.00194,,,,,13.05424,13.16562,13.16575627613123,0.00161,13.05309,13.169,13.185966092760353,0.00177,13.04719,13.16748,13.18494337356635,0.00194,13.04188,13.16713,13.193788907703711,0.00212,13.04738,13.17182,13.146118800335843,0.00233,13.05908,13.18071,13.390377976589654,0.00256
2133.20519101,13.04883,13.15856,13.041361717498575,0.00243,,,,,13.06425,13.16652,13.14915285710739,0.00202,13.06032,13.16623,13.102062850816408,0.00223,13.04883,13.15856,13.041361717498575,0.00243,13.03924,13.15377,13.018762148861368,0.00264,13.04746,13.16112,13.09514342369057,0.00292,13.0673,13.17824,13.130655413662923,0.00323
2133.22562268,13.06648,13.22046,13.234183665919273,0.00252,,,,,13.08168,13.22671,13.152648459467402,0.00209,13.07816,13.22763,13.068609187445693,0.00231,13.06648,13.22046,13.234183665919273,0.00252,13.05669,13.21601,13.035597551061796,0.00274,13.06545,13.22479,13.197463241143996,0.00302,13.08621,13.24378,13.094226706834979,0.00335
2133.24605455,13.07983,13.25729,13.19527906775644,0.0026,,,,,13.09391,13.26159,13.169047640161418,0.00216,13.09081,13.26336,13.25262515571867,0.00238,13.07983,13.25729,13.19527906775644,0.0026,13.07097,13.25408,13.07086081814814,0.00283,13.07982,13.26339,13.139711374900925,0.00312,13.09897,13.28123,13.190925179233284,0.00346
2133.26648632,13.07193,13.2493,13.418533201480956,0.00261,,,,,13.08681,13.25378,13.312856325166223,0.00217,13.08344,13.25529,13.274003961239929,0.00239,13.07193,13.2493,13.418533201480956,0.00261,13.06293,13.24635,13.199387031969614,0.00284,13.07196,13.25566,13.290513650391647,0.00314,13.09191,13.27364,13.39384887763774,0.00348
2133.28691799,13.10049,13.07481,13.039209255256113,0.00196,,,,,13.11219,13.07798,13.018077552325655,0.00163,13.10912,13.07869,12.97488370475834,0.00179,13.10049,13.07481,13.039209255256113,0.00196,13.09505,13.07421,12.881290125797776,0.00213,13.10398,13.07593,12.997343355764675,0.00235,13.12207,13.08637,13.01585284113035,0.0026
2133.30734987,13.1443,13.05214,13.047075105740019,0.00236,,,,,13.15779,13.06141,13.111688225930244,0.00197,13.15498,13.05967,13.136380768267161,0.00216,13.1443,13.05214,13.047075105740019,0.00236,13.13728,13.04991,13.106187765212587,0.00257,13.14949,13.05366,13.191276613842126,0.00285,13.17373,13.06822,13.193549918274792,0.00317
2133.32778154,13.15377,13.14766,13.277798856918013,0.00235,,,,,13.16509,13.15057,13.159801809692697,0.00195,13.16348,13.1527,13.268378769621634,0.00215,13.15377,13.14766,13.277798856918013,0.00235,13.14676,13.14421,13.07301544036034,0.00257,13.15859,13.15185,13.336931594695345,0.00284,13.18217,13.16747,13.23569695152108,0.00315
2133.34821341,12.98498,13.0086,12.989780232528508,0.00203,,,,,13.00644,13.02027,13.002874169896208,0.0017,12.9985,13.01694,12.991643281892099,0.00187,12.98498,13.0086,12.989780232528508,0.00203,12.97619,13.00288,13.045159230505044,0.00221,12.98364,13.00766,13.048789941818336,0.00244,13.00245,13.0191,13.031514311532964,0.00269
2133.36864518,12.51816,12.66573,12.779398217468794,0.0013,,,,,12.5568,12.69025,12.837642182546773,0.00112,12.53689,12.67783,12.69590855653715,0.00121,12.51816,12.66573,12.779398217468794,0.0013,12.50687,12.65957,12.94705799587588,0.00141,12.50529,12.65731,12.749861321593352,0.00154,12.51322,12.66146,12.780812514045389,0.00169
2133.38907686,12.31145,12.51868,12.552683121605728,0.00121,,,,,12.35897,12.55012,12.613012741446756,0.00105,12.33391,12.53387,12.535589318272752,0.00113,12.31145,12.51868,12.552683121605728,0.00121,12.29819,12.51162,12.595645585414594,0.00131,12.29376,12.50727,12.583955275850963,0.00143,12.29853,12.5099,12.625848594041342,0.00156
2133.40950873,12.39363,12.57637,12.651188667420211,0.00134,,,,,12.43494,12.60377,12.609567842897363,0.00115,12.41403,12.59038,12.550744952462654,0.00124,12.39363,12.57637,12.651188667420211,0.00134,12.38111,12.56975,12.680520499732705,0.00146,12.37749,12.56587,12.6297053157812,0.00159,12.38381,12.56997,12.524820481536137,0.00173
2133.42994051,12.49569,12.61268,12.687096172725688,0.00139,,,,,12.53208,12.64025,12.614979835665842,0.00119,12.51375,12.62639,12.579421611083209,0.00129,12.49569,12.61268,12.687096172725688,0.00139,12.48379,12.6058,12.783945671027869,0.00151,12.48107,12.60193,12.612003231070757,0.00165,12.48717,12.60524,12.655078399161049,0.0018
2133.45037228,12.58414,12.70648,12.779929035595327,0.00152,,,,,12.61458,12.72902,12.831163124634777,0.00129,12.59975,12.71805,12.743453300933345,0.0014,12.58414,12.70648,12.779929035595327,0.00152,12.5733,12.70068,12.790433667971788,0.00165,12.57035,12.69687,12.831593934658976,0.0018,12.57521,12.69937,12.803010806277932,0.00196
2133.47080405,12.6551,12.82965,12.804300873164381,0.00178,,,,,12.68354,12.8484,12.833798409049802,0.0015,12.67085,12.84052,12.74105573178213,0.00164,12.6551,12.82965,12.804300873164381,0.00178,12.6434,12.82363,12.859760919082731,0.00193,12.64339,12.82382,12.786941881017933,0.00212,12.65383,12.83298,12.621798044725512,0.00232
2133.49123583,12.71928,12.89377,12.809488427456897,0.00188,,,,,12.74589,12.91031,12.791963238938429,0.00158,12.73437,12.90361,12.715066442001726,0.00173,12.71928,12.89377,12.809488427456897,0.00188,12.70814,12.88857,12.778398110877287,0.00204,12.70897,12.88949,12.733778070761568,0.00224,12.71938,12.8982,12.708768790494606,0.00246
2133.5116677,12.77238,12.94727,12.914250800489231,0.00216,,,,,12.80024,12.96341,12.951469296196615,0.00182,12.78923,12.95726,13.015714059478942,0.00199,12.77238,12.94727,12.914250800489231,0.00216,12.76007,12.94196,12.944391896162571,0.00235,12.76278,12.94432,12.88843264199255,0.00258,12.77687,12.95498,12.927857651627974,0.00284
2133.53209948,12.82021,12.90904,12.931263552921056,0.00158,,,,,12.85618,12.92806,12.911339193738739,0.00134,12.83903,12.91998,12.818923562255875,0.00146,12.82021,12.90904,12.931263552921056,0.00158,12.80928,12.90328,13.033122030816362,0.00171,12.81173,12.88017,12.956087312681703,0.00187,12.82495,12.91455,12.893926340438732,0.00206
2133.55253116,12.8637,12.97376,13.15741639730021,0.00159,,,,,12.89186,12.98685,13.109330537308399,0.00135,12.87905,12.98242,13.048872115994705,0.00147,12.8637,12.97376,13.15741639730021,0.00159,12.85499,12.96904,13.1804652261723,0.00173,12.85758,12.96263,13.151570175218447,0.00189,12.87041,12.97829,13.120405160127795,0.00208
2133.57296303,12.90867,13.00883,13.127552266195963,0.00176,,,,,12.93678,13.02098,13.231513065777174,0.00149,12.92453,13.01744,13.044748940522725,0.00162,12.90867,13.00883,13.127552266195963,0.00176,12.89993,13.00463,13.043341508842248,0.00191,12.90495,12.99295,13.115478611347756,0.0021,12.92117,13.02058,13.056710095886372,0.00232
2133.59339481,12.95246,13.04222,13.082476152791317,0.00192,,,,,12.97879,13.05171,13.202822665199063,0.00162,12.96791,13.04986,13.21126542655025,0.00177,12.95246,13.04222,13.082476152791317,0.00192,12.94372,13.03858,13.100868621849527,0.00209,12.95034,13.02066,13.091461345153421,0.0023,12.96866,13.059,13.144529631494812,0.00254
2133.61382648,12.98901,13.12206,12.978453958447991,0.00194,,,,,13.01326,13.12722,13.08623442262071,0.00164,13.00375,13.128,13.134028438343957,0.00179,12.98901,13.12206,12.978453958447991,0.00194,12.98068,13.11855,13.054483650850573,0.00211,12.98836,13.10971,13.002548673584977,0.00233,13.00773,13.14164,13.190787941378671,0.00258
2133.63425836,13.01413,13.15538,13.056749275678444,0.00203,,,,,13.03708,13.15899,13.147329668348592,0.00171,13.02841,13.16077,13.110392750640667,0.00187,13.01413,13.15538,13.056749275678444,0.00203,13.00597,13.15193,13.06619606387512,0.00221,13.01434,13.14607,13.100947934522408,0.00244,13.03453,13.17649,13.200509469181988,0.0027
2133.65469014,13.02832,13.10348,13.069682197169787,0.00208,,,,,13.05041,13.11095,13.118119536310417,0.00175,13.04237,13.11049,13.151171407078557,0.00191,13.02832,13.10348,13.069682197169787,0.00208,13.02006,13.09984,13.133695281480868,0.00226,13.02885,13.10357,13.050662208618636,0.0025,13.04949,13.1195,13.086906429385383,0.00277
2133.67512202,13.03681,12.95144,13.062632435364408,0.00208,,,,,13.05667,12.96662,13.073163584614978,0.00174,13.04974,12.96105,13.064039603588409,0.00191,13.03681,12.95144,13.062632435364408,0.00208,13.02864,12.94798,13.313879722966607,0.00226,13.0379,12.94901,13.050318519643989,0.00249,13.05895,12.96061,13.145133851773375,0.00276
2133.69555369,13.04455,12.98795,12.933176066808722,0.00219,,,,,13.06457,13.00187,13.039361378545664,0.00183,13.05781,12.99739,13.074781823828955,0.00201,13.04455,12.98795,12.933176066808722,0.00219,13.03618,12.98391,12.986610571956398,0.00238,13.04564,12.98655,12.965618874639087,0.00263,13.06699,12.99903,12.977226165516713,0.00291
2133.71598547,13.06588,13.12073,13.041212586300562,0.00213,,,,,13.08054,13.12437,13.011860810115081,0.00177,13.07649,13.12573,13.163266444215408,0.00195,13.06588,13.12073,13.041212586300562,0.00213,13.05859,13.11702,13.122187424156134,0.00231,13.06786,13.1241,13.151119526913927,0.00256,13.08835,13.13822,13.070258990157384,0.00283
2133.73641735,13.07778,13.24387,13.182366377025026,0.00228,,,,,13.09248,13.24376,13.230537464729876,0.0019,13.08873,13.24797,13.131452634385962,0.00209,13.07778,13.24387,13.182366377025026,0.00228,13.06952,13.24118,12.989842818235259,0.00248,13.07868,13.24974,13.21684666915917,0.00274,13.09927,13.26716,13.103687077018904,0.00303
2133.75684903,13.06864,13.27353,13.242688263965972,0.00244,,,,,13.08526,13.27436,13.215232174511828,0.00204,13.08081,13.27856,13.244655449134918,0.00224,13.06864,13.27353,13.242688263965972,0.00244,13.05963,13.27081,13.136454558181967,0.00266,13.06907,13.28014,13.216742401906492,0.00294,13.09072,13.2998,13.166589299565862,0.00326
2133.77728081,13.10028,13.25368,13.196166020129237,0.00248,,,,,13.11558,13.25713,13.275407282170818,0.00206,13.11204,13.25988,13.243197435523562,0.00227,13.10028,13.25368,13.196166020129237,0.00248,13.09096,13.24996,13.106439848929163,0.0027,13.10163,13.25985,13.257604265079268,0.00299,13.12494,13.28072,13.18105879111501,0.00332
2133.79771268,13.15025,13.24168,13.2025230412256,0.00273,,,,,13.16011,13.2446,13.182996050095522,0.00226,13.15948,13.24731,13.092166581390783,0.00249,13.15025,13.24168,13.2025230412256,0.00273,13.14231,13.23849,13.160347977343495,0.00297,13.15356,13.24815,13.266560834740954,0.00329,13.17538,13.26701,13.238362409372353,0.00365
2133.81814436,13.15918,13.26363,13.238854083288215,0.00272,,,,,13.1683,13.26536,13.26108267523961,0.00225,13.16815,13.2688,13.220719025804796,0.00248,13.15918,13.26363,13.238854083288215,0.00272,13.15132,13.26068,13.196303218652597,0.00296,13.16261,13.27066,13.199470142651208,0.00328,13.18442,13.28979,13.236239720277231,0.00364
2133.83857614,12.99616,13.13704,13.000894451515661,0.0023,,,,,13.01341,13.14566,13.058250967179376,0.00192,13.00795,13.14446,13.041703116265834,0.00211,12.99616,13.13704,13.000894451515661,0.0023,12.98711,13.13333,12.984653968775245,0.00251,12.99441,13.14009,13.019265846473354,0.00276,13.01187,13.15565,13.097802211330105,0.00305
