KBJD,raw_ap_chosen,post_decorr_ap_chosen,final_ap_chosen,err_ap_chosen,raw_ap_0,post_decorr_ap_0,final_ap_0,err_ap_0,raw_ap_1,post_decorr_ap_1,final_ap_1,err_ap_1,raw_ap_2,post_decorr_ap_2,final_ap_2,err_ap_2,raw_ap_3,post_decorr_ap_3,final_ap_3,err_ap_3,raw_ap_4,post_decorr_ap_4,final_ap_4,err_ap_4,raw_ap_5,post_decorr_ap_5,final_ap_5,err_ap_5,raw_ap_6,post_decorr_ap_6,final_ap_6,err_ap_6
2062.06179057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.08222264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.10265481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.12308708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.14351925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.16395132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.20481576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.22524782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.24568009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.26611226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062.28654432,15.82113,16.81353,16.603806858318944,0.00993,15.82113,16.81353,16.603806858318944,0.00993,15.57211,16.49802,16.506600049580754,0.00874,15.35048,16.22051,16.161490602964275,0.0079,15.14283,15.97546,16.005324333088222,0.00722,14.96613,15.8132,15.922601379990397,0.00674,14.82013,15.68982,15.753847086975265,0.00647,14.71618,15.54915,15.661264758508487,0.00639
2062.30697659,14.75382,15.63387,15.855731855625647,0.00375,14.75382,15.63387,15.855731855625647,0.00375,14.43487,15.23567,15.2580722085087,0.0031,14.16079,14.91683,14.873402787517545,0.00267,13.9212,14.63828,14.550836876863572,0.00237,13.73154,14.45841,14.34411870030278,0.00219,13.58115,14.31924,14.36838149039006,0.00209,13.47042,14.20703,14.167681183424786,0.00205
2062.32740876,14.92673,15.98162,15.951361072671888,0.00449,14.92673,15.98162,15.951361072671888,0.00449,14.60705,15.59768,15.52487820661867,0.00371,14.32961,15.26141,15.280156153952895,0.00318,14.08614,14.97948,14.931235150887137,0.00282,13.89237,14.80282,14.783216580783868,0.00259,13.73795,14.67188,14.747995122963973,0.00246,13.62478,14.50487,14.355529738627197,0.00241
2062.34784102,15.15573,15.84615,15.958626177974121,0.00541,15.15573,15.84615,15.958626177974121,0.00541,14.86409,15.45322,15.697590397857262,0.00458,14.61194,15.17663,15.268600513308519,0.00403,14.3869,14.90692,14.740082728263157,0.00362,14.20465,14.72642,14.691608953382925,0.00337,14.05868,14.57292,14.526909952787456,0.00323,13.95191,14.52722,14.440577901328675,0.00318
2062.36827309,15.46497,15.90724,15.827091029182572,0.00714,15.46497,15.90724,15.827091029182572,0.00714,15.19499,15.50925,15.589960704740312,0.00617,14.96037,15.27809,15.35981882893386,0.00551,14.74657,15.00732,14.769868277894584,0.005,14.56861,14.81974,14.738416347225154,0.00467,14.42411,14.64763,14.372136958052955,0.00448,14.31842,14.6907,14.570514729546014,0.00442
