 3636.             1.306894E-17
 3638.06914162149  1.511273E-17
 3640.13828324298  -5.879406E-20
 3642.20742486448  2.460383E-18
 3644.27656648597  -8.223015E-18
 3646.34570810746  -6.054810E-18
 3648.41484972895  3.341668E-18
 3650.48399135045  2.581424E-17
 3652.55313297194  2.112875E-17
 3654.62227459343  1.217515E-17
 3656.69141621492  1.183595E-17
 3658.76055783642  1.391863E-17
 3660.82969945791  1.655590E-17
 3662.8988410794   3.029268E-17
 3664.96798270089  2.009534E-17
 3667.03712432238  -1.629368E-17
 3669.10626594388  -1.360000E-17
 3671.17540756537  5.992347E-18
 3673.24454918686  3.109675E-17
 3675.31369080835  7.672677E-18
 3677.38283242985  2.200759E-17
 3679.45197405134  2.478783E-17
 3681.52111567283  2.697158E-17
 3683.59025729432  1.561457E-17
 3685.65939891582  2.069763E-17
 3687.72854053731  3.509720E-17
 3689.7976821588   1.669722E-17
 3691.86682378029  3.480641E-17
 3693.93596540179  3.256392E-17
 3696.00510702328  1.033931E-17
 3698.07424864477  2.281113E-17
 3700.14339026626  4.254480E-17
 3702.21253188775  1.104214E-17
 3704.28167350925  5.436831E-17
 3706.35081513074  5.587438E-17
 3708.41995675223  3.201921E-17
 3710.48909837372  2.291930E-17
 3712.55823999522  4.683585E-17
 3714.62738161671  5.686251E-17
 3716.6965232382   3.284720E-17
 3718.76566485969  5.312670E-17
 3720.83480648118  6.891020E-17
 3722.90394810268  5.463877E-17
 3724.97308972417  5.709536E-17
 3727.04223134566  4.800599E-17
 3729.11137296715  3.240128E-17
 3731.18051458865  5.414950E-17
 3733.24965621014  7.951421E-17
 3735.31879783163  5.757974E-17
 3737.38793945312  3.225422E-17
 3739.45708107462  6.144547E-17
 3741.52622269611  6.437595E-17
 3743.5953643176   6.446016E-17
 3745.66450593909  5.859133E-17
 3747.73364756058  3.372281E-17
 3749.80278918208  2.310081E-17
 3751.87193080357  2.698722E-17
 3753.94107242506  -7.189987E-18
 3756.01021404655  2.322651E-18
 3758.07935566805  1.684070E-17
