 4209.349609375    1.056691E-17
 4210.71093970018  6.339872E-18
 4212.07227002535  3.642004E-18
 4213.43360035052  2.115260E-18
 4214.7949306757   -2.806958E-18
 4216.15626100087  -6.472522E-18
 4217.51759132604  2.006712E-18
 4218.87892165121  3.231457E-18
 4220.24025197639  2.452527E-18
 4221.60158230156  1.295601E-17
 4222.96291262673  1.627632E-17
 4224.32424295191  2.055897E-17
 4225.68557327708  2.815190E-17
 4227.04690360225  1.870131E-17
 4228.40823392743  3.723897E-18
 4229.7695642526   1.012112E-17
 4231.13089457777  -5.925180E-18
 4232.49222490294  1.586145E-19
 4233.85355522812  1.592007E-17
 4235.21488555329  2.489311E-17
 4236.57621587846  -4.868439E-18
 4237.93754620364  6.480268E-18
 4239.29887652881  4.008696E-18
 4240.66020685398  2.893575E-18
 4242.02153717916  3.491054E-18
 4243.38286750433  1.148999E-17
 4244.7441978295   1.587171E-17
 4246.10552815467  1.333419E-17
 4247.46685847985  -3.582209E-18
 4248.82818880502  3.298713E-19
 4250.18951913019  1.079778E-17
 4251.55084945537  1.627216E-17
 4252.91217978054  1.917662E-17
 4254.27351010571  1.606219E-17
 4255.63484043089  1.301804E-17
 4256.99617075606  1.544962E-17
 4258.35750108123  1.457691E-17
 4259.7188314064   1.549921E-17
 4261.08016173158  1.347434E-17
 4262.44149205675  7.183297E-18
 4263.80282238192  3.840437E-18
 4265.1641527071   2.740947E-18
 4266.52548303227  1.531355E-18
 4267.88681335744  1.412985E-17
 4269.24814368262  2.264989E-17
 4270.60947400779  1.279732E-17
 4271.97080433296  -7.322336E-19
 4273.33213465813  1.083019E-18
 4274.69346498331  3.759454E-18
 4276.05479530848  2.997260E-18
 4277.41612563365  1.324007E-17
 4278.77745595883  1.347923E-17
 4280.138786284    4.736128E-18
 4281.50011660917  6.343623E-18
 4282.86144693435  1.403491E-18
 4284.22277725952  -8.164492E-18
 4285.58410758469  5.736725E-18
 4286.94543790986  9.158294E-18
 4288.30676823504  7.811549E-18
 4289.66809856021  7.601882E-18
 4291.02942888538  3.780874E-18
 4292.39075921056  4.867159E-18
 4293.75208953573  1.121028E-17
 4295.1134198609   4.705937E-18
 4296.47475018608  -1.007805E-17
 4297.83608051125  -5.707535E-19
 4299.19741083642  7.927341E-18
 4300.55874116159  1.035577E-17
 4301.92007148677  7.982804E-18
 4303.28140181194  1.582718E-19
 4304.64273213711  -2.936737E-19
 4306.00406246229  8.684736E-18
 4307.36539278746  4.893378E-19
 4308.72672311263  1.742766E-18
 4310.08805343781  7.965135E-18
 4311.44938376298  -5.790731E-20
 4312.81071408815  3.300125E-18
 4314.17204441332  7.530863E-18
 4315.5333747385   6.366101E-18
 4316.89470506367  9.867265E-18
