 3390.6298828125   -3.049041E-15
 3395.49898884268  -5.658403E-17
 3400.36809487285  -1.096283E-15
 3405.23720090303  -2.972623E-15
 3410.1063069332   -2.968510E-15
 3414.97541296338  6.908981E-16
 3419.84451899355  5.266933E-16
 3424.71362502373  -3.053028E-15
 3429.5827310539   -7.498935E-16
 3434.45183708408  3.937887E-15
 3439.32094311425  -6.910114E-16
 3444.19004914443  -2.806773E-16
 3449.0591551746   -1.930284E-15
 3453.92826120477  -2.390766E-15
 3458.79736723495  2.302458E-15
 3463.66647326512  3.079759E-15
 3468.5355792953   2.354180E-16
 3473.40468532547  -2.030048E-16
 3478.27379135565  -8.860793E-16
 3483.14289738582  7.434030E-16
 3488.012003416    -8.292316E-16
 3492.88110944617  -1.385031E-15
 3497.75021547635  -1.402841E-15
 3502.61932150652  -5.967962E-17
 3507.48842753669  2.439400E-15
 3512.35753356687  1.555862E-16
 3517.22663959704  5.352328E-16
 3522.09574562722  4.580570E-16
 3526.96485165739  9.188297E-16
 3531.83395768757  3.617980E-16
 3536.70306371774  1.167768E-15
 3541.57216974792  -1.134814E-16
 3546.44127577809  -8.425619E-16
 3551.31038180827  -5.967276E-16
 3556.17948783844  1.261954E-16
 3561.04859386862  3.507625E-16
 3565.91769989879  -1.276116E-15
 3570.78680592897  -7.218884E-16
 3575.65591195914  -3.058204E-16
 3580.52501798931  -4.343105E-16
 3585.39412401949  1.115061E-15
 3590.26323004966  1.593020E-15
 3595.13233607984  5.108855E-16
 3600.00144211001  1.278502E-16
 3604.87054814019  -2.138335E-16
 3609.73965417036  9.195375E-16
 3614.60876020054  -1.882003E-18
 3619.47786623071  5.535783E-16
 3624.34697226089  -6.445805E-17
 3629.21607829106  1.158893E-16
 3634.08518432124  2.799224E-16
 3638.95429035141  -3.962718E-18
 3643.82339638158  -1.046674E-16
 3648.69250241176  4.648368E-16
 3653.56160844193  6.170589E-17
 3658.43071447211  -3.464334E-16
 3663.29982050228  3.746504E-16
 3668.16892653246  1.754556E-16
 3673.03803256263  -6.274871E-16
 3677.90713859281  2.068010E-16
 3682.77624462298  6.528033E-16
 3687.64535065316  8.008392E-17
 3692.51445668333  -2.688778E-16
 3697.3835627135   -2.527948E-16
 3702.25266874368  3.975722E-17
 3707.12177477385  3.331248E-16
 3711.99088080403  8.283537E-17
 3716.8599868342   6.674908E-16
 3721.72909286438  4.456556E-16
 3726.59819889455  4.335463E-16
 3731.46730492473  -2.632864E-16
 3736.3364109549   -7.275406E-17
 3741.20551698508  1.046242E-16
 3746.07462301525  -7.602669E-17
 3750.94372904543  4.079090E-16
 3755.8128350756   1.069741E-17
 3760.68194110577  -2.399723E-16
 3765.55104713595  -8.464954E-17
 3770.42015316612  1.996989E-16
 3775.2892591963   -1.605119E-16
 3780.15836522647  -5.861107E-17
 3785.02747125665  2.166256E-16
 3789.89657728682  2.805002E-16
 3794.765683317    1.124973E-17
 3799.63478934717  4.261324E-17
 3804.50389537735  1.797514E-16
 3809.37300140752  3.434559E-16
 3814.2421074377   2.556736E-16
 3819.11121346787  7.681259E-17
 3823.98031949804  1.037896E-16
 3828.84942552822  1.848365E-16
 3833.71853155839  -1.397242E-16
 3838.58763758857  -2.164240E-16
 3843.45674361874  2.623768E-16
 3848.32584964892  3.185402E-16
 3853.19495567909  -3.116079E-17
 3858.06406170927  -7.954199E-17
 3862.93316773944  2.527855E-16
 3867.80227376962  2.249828E-16
 3872.67137979979  -3.844485E-18
 3877.54048582997  1.510480E-16
 3882.40959186014  1.336135E-16
 3887.27869789031  5.081872E-17
 3892.14780392049  1.326524E-16
 3897.01690995066  2.525473E-16
 3901.88601598084  1.654871E-16
 3906.75512201101  2.179715E-16
 3911.62422804119  4.682459E-17
